29.95393719678696,29.92030238883552,1826.679911553546
22.3506102950269,17.38965408522686,733.8117290823
17.15600502021104,9.827024113862482,305.7208867445351
13.5218924284634,5.314412424347633,135.0929299589415
10.91311979604645,2.667331370733073,64.95641003325085
8.989873424864594,1.155249373214339,34.61290848980717
7.534534582404097,0.3284441549186938,20.44078712836379
6.406193894867085,-0.08921896364836356,13.13697950092382
5.512326972703011,-0.2666681774415508,8.957166136323307
4.791123511921739,-0.3067078373479869,6.336409742434918
4.200434616606444,-0.271432061987433,4.579838857522315
3.710835548834836,-0.1979351665854517,3.351225391676223
3.301251026768929,-0.1080147640774914,2.470195073023183
2.956179087599494,-0.01415692513167264,1.829619853673063
2.663914684369003,0.07677862443919234,1.360395678438084
2.415400661878847,0.1612951657217452,1.015330405045961
2.203474273375952,0.2378738601143549,0.7610458506680003
2.022364626175603,0.3061303641511061,0.5734566613969987
1.867350627993937,0.3663050365827629,0.4349916216292202
1.734522695684522,0.4189580537029733,0.332756588161843
1.620612462967369,0.4647899476663028,0.2572603056470013
1.522867805897458,0.5045385327146092,0.201505048103518
1.438958684310774,0.5389220219347342,0.1603271674755597
1.366904428772592,0.5686097835734881,0.1299147135915832
1.305016336190993,0.5942093799800292,0.1074529539218192
1.251851487427883,0.6162629705843746,0.09086325115285139
1.206175010546276,0.6352488938301821,0.07861046816018888
1.166928859573111,0.6515859224462038,0.06956082283375487
1.133205732516712,0.6656387147907026,0.06287694152742983
1.104227120919306,0.6777236116244922,0.05794036262189245
1.079324733371476,0.6881143068495997,0.05429430495949317
1.057924709136515,0.6970471478864836,0.05160139996350507
1.039534161765668,0.7047259553842568,0.04961247427444399
1.023729683081345,0.7113263292270567,0.04814349355482673
1.010147505862745,0.716999450714046,0.04705853376917608
0.9984750758891768,0.7218754131153546,0.04625720415974586
0.9884438251923358,0.7260661229728197,0.04566535812615973
0.9798229714376762,0.72966781766267,0.04522823247381867
0.9724141953274992,0.7327632439797777,0.04490538020259362
0.9660470702020481,0.7354235397061906,0.0446669279668565
0.9605751366100547,0.7377098563932196,0.04449081191064819
0.9558725302566423,0.739674757553931,0.04436073611092416
0.9518310849613025,0.741363422486767,0.04426466472459194
0.9483578434918885,0.7428146822176034,0.04419370831846729
0.9453729187126435,0.7440619106429839,0.04414130133484336
0.9428076556597581,0.7451337909098611,0.04410259458400017
0.940603052152639,0.7460549743729903,0.04407400655131363
0.9387084015407734,0.746846647109046,0.04405289200165276
0.937080126323401,0.7475270169076417,0.04403729721721022
0.9356807757866957,0.7481117318721544,0.0440257792210552
0.9344781645864172,0.7486142402160891,0.04401727225926189
0.9334446324524186,0.7490460995042387,0.04401098918727797
0.932556407981375,0.7494172424350614,0.04400634863586672
0.9317930618807131,0.7497362052672684,0.04400292121732759
0.9311370370856892,0.7500103241382636,0.0440003897944855
0.9305732449406547,0.7502459037859139,0.04399852013616036
0.9300887181556259,0.7504483625519119,0.04399713924388322
0.9296723125555164,0.7506223570003182,0.04399611934444203
0.9293144507618323,0.7507718890166364,0.04399536606709561
0.9290069019112611,0.750900397850122,0.04399480971150051
0.9287425923444949,0.7510108392159727,0.04399439879837574
0.9285154429110264,0.7511057532765341,0.04399409530615316
0.9283202291478527,0.7511873230649602,0.04399387115286231
0.9281524611161419,0.7512574246950027,0.043993705597721
